,State Code,State Name,Year,Avg Rice Area (1000 ha),Avg Rice Production (1000 tons),Avg Rice Yield (Kg/ha),Avg Wheat Area (1000 ha),Avg Wheat Production (1000 tons),Avg Wheat Yield (Kg/ha),Avg Maize Area (1000 ha),Avg Maize Production (1000 tons),Avg Maize Yield (Kg/ha),Avg Chickpea Area (1000 ha),Avg Chickpea Production (1000 tons),Avg Chickpea Yield (Kg/ha),Avg Groundnut Area (1000 ha),Avg Groundnut Production (1000 tons),Avg Groundnut Yield (Kg/ha),Total State Nitrogen Consumption (tons),Total State Phosphate Consumption (tons),Total State Potash Consumption (tons),Total State Consumption (tons),Rice Production per Ton Fertilizer,Wheat Production per Ton Fertilizer,Maize Production per Ton Fertilizer,Chickpea Production per Ton Fertilizer,Groundnut Production per Ton Fertilizer,RICE_IRRIGATED_AREA_(1000_ha),WHEAT_IRRIGATED_AREA_(1000_ha),MAIZE_IRRIGATED_AREA_(1000_ha),CHICKPEA_IRRIGATED_AREA_(1000_ha),GROUNDNUT_IRRIGATED_AREA_(1000_ha),Annual_Rainfall
49,3,Gujarat,2013,45.57722222,98.78333333,1218.125556,80.12888889,256.0005556,3139.978333,24.02388889,35.12055556,1270.501111,13.42555556,16.59166667,1262.826111,101.6738889,301.9466667,2430.032222,1158930,315372,90598,1564900,0.063124374,0.163589083,0.022442684,0.010602381,0.192949496,0,0,0,0,0,1118.6
50,3,Gujarat,2014,44.13666667,98.42111111,1102.734444,65.08166667,182.9727778,2769.625,21.90833333,31.60222222,1542.221667,9.111666667,9.325,975.4527778,76.84944444,147.2338889,1951.247778,1217508,351987,114506,1684001,0.058444806,0.108653604,0.018766154,0.005537408,0.087430998,30.572,63.244,6.183,3.472,13.033,705.7
51,3,Gujarat,2015,43.01222222,93.99333333,1334.095,47.65166667,128.6594444,2689.83,21.77388889,33.80611111,1543.896667,6.341111111,5.62,963.7916667,78.51222222,112.8416667,1856.177778,1101823,313506,101420,1516749,0.061970262,0.084825798,0.022288534,0.003705293,0.07439706,32.939,48.367,5.522,2.817,19.328,622.9
52,3,Gujarat,2016,47.08888889,110.4705556,1349.265556,55.52055556,153.2088889,2715.320556,24.99333333,46.70333333,1738.284444,9.132777778,10.27055556,1006.068333,97.68777778,181.9094444,1957.817778,1143487,340063,120903,1604453,0.068852472,0.095489796,0.029108571,0.006401282,0.113377858,33.239,53.244,8.122,4.111,30.65,764.9
53,3,Gujarat,2017,47.51611111,104.9894444,1316.915,58.82,172.2811111,2870.382222,22.22166667,39.70888889,1680.525556,16.265,20.90333333,1205.476667,93.26666667,225.8788889,2245.986111,1289070,416139,136373,1841583,0.057010433,0.093550555,0.021562367,0.011350742,0.122654743,35.978,55.406,7.511,9.411,24.711,1024.4
54,4,Haryana,2000,150.6142857,385,2541.388571,336.4,1381.285714,3995.597143,2.2,4.857142857,975.7614286,17.78571429,11.42857143,884.6985714,0.042857143,0.028571429,214.2857143,714308,206319,9668,930295,0.413847221,1.484782477,0.005221078,0.01228489,3.07E-05,149.84,332.93,0.184,5.637,0,384.4
55,4,Haryana,2001,146.7842857,389.4285714,2660.568571,328.5571429,1348.142857,4005.052857,2.557142857,6.714285714,1227.198571,20.35714286,17.42857143,830.4757143,0.071428571,0.042857143,357.1428571,742049,232161,9750,983960,0.395776832,1.370119575,0.006823738,0.017712683,4.36E-05,146.071,325.319,0.243,5.459,0,485.5
56,4,Haryana,2002,129.3871429,352.5714286,2600.311429,323.8714286,1312.571429,3977.957143,2.271428571,4.142857143,594.9528571,7.814285714,5.857142857,901.9028571,0.357142857,0.271428571,405.7614286,693259,221692,9232,924183,0.381495254,1.420250566,0.004482724,0.006337644,0.000293696,128.787,320.588,0.154,4.127,0.15,357.2
57,4,Haryana,2003,145.0285714,398.5714286,2692.744286,330.7714286,1302,3837.681429,2.371428571,5.857142857,1397.391429,17.54285714,14.28571429,917.7642857,0.214285714,0.157142857,547.5728571,768270,237677,15943,1021888,0.390034357,1.274112231,0.005731688,0.013979726,0.000153777,144.389,327.059,0.237,3.604,0.013,597.6
58,4,Haryana,2004,146.32,430,2588.748571,330.9557143,1291.857143,3815.774286,2.252857143,5.571428571,870.3671429,15.41714286,12.85714286,640.0585714,0.298571429,0.214285714,426.07,789406,241033,19591,1050029,0.409512499,1.230306156,0.005305976,0.01224456,0.000204076,145.63,327.507,0.176,2.508,0.079,487.3
59,4,Haryana,2005,149.5157143,456.2857143,2844.197143,328.9571429,1264.714286,3810.181429,2.5,5.142857143,662.6228571,18.54714286,10.28571429,792.9228571,0.542857143,0.414285714,457.5642857,847426,252570,28672,1128667,0.404269562,1.12053802,0.004556576,0.009113152,0.000367058,149.143,325.429,0,3.246,0.327,519.5
60,4,Haryana,2006,148.8571429,482.1428571,2953.95,339.5857143,1437,4098.142857,1.914285714,4.285714286,351.2885714,15.38571429,12.85714286,799.3271429,0.242857143,0.185714286,431.4714286,862644,244117,18218,1124979,0.428579429,1.277357177,0.003809595,0.011428785,0.000165082,148.429,336.286,0.286,3.003,0.073,330.9
61,4,Haryana,2007,153.2142857,515.1428571,3176.032857,351.5285714,1461.714286,4068.821429,1.971428571,5.285714286,1321.681429,15.33,7.714285714,497.3471429,0.185714286,0.142857143,586.9657143,939503,257270,23593,1220365,0.422121953,1.197768115,0.004331257,0.006321294,0.000117061,152.857,349.429,0.286,5.337,0.025,446.6
62,4,Haryana,2008,173.0285714,471.2857143,2604.278571,351.6271429,1622.857143,4495.487143,1.685714286,3.6,1137.387143,17.65714286,18.28571429,806.3128571,0.228571429,0.2,562.0728571,946266,313511,29361,1289139,0.365581768,1.258869015,0.002792562,0.01418444,0.000155142,172.714,349,0.143,2.637,0.078,710.4
63,4,Haryana,2009,172.3428571,518.2857143,2835.951429,355.3871429,1498.285714,4180.192857,1.742857143,3.714285714,1266.684286,12.01428571,8.857142857,587.0614286,0.242857143,0.228571429,292.6242857,961874,333164,60649,1355686,0.382305131,1.105186389,0.002739783,0.006533329,0.000168602,172,353.286,0.429,1.926,0.111,395.4
64,4,Haryana,2010,177.6142857,495,2689.085714,357.7142857,1654,4526.955714,1.371428571,2.714285714,747.4371429,15.92857143,15.71428571,829.51,0.328571429,0.342857143,352.8171429,974043,335949,47627,1357620,0.364608653,1.21830851,0.001999297,0.011574878,0.000252543,177.044,355.24,0.247,1.916,0.194,640.5
65,4,Haryana,2011,176.3,536.7142857,2924.091429,361.6142857,1874.142857,5086.932857,1.571428571,4.285714286,1393.757143,11.27142857,10.42857143,734.94,0.3,0.285714286,428.5714286,1020892,369626,37531,1428048,0.375837707,1.312380856,0.0030011,0.007302676,0.000200073,176.011,359.511,0.477,1.1,0.147,512
66,4,Haryana,2012,172.3214286,563,3086.561429,356.7028571,1588.142857,4410.357143,1.411428571,3.714285714,934.1957143,6.721428571,7.571428571,568.3985714,0.374285714,0.44,768.79,1022984,310566,16654,1350204,0.416974028,1.176224376,0.002750907,0.005607618,0.000325877,172.089,354.671,0.333,1.131,0.249,391.4
67,4,Haryana,2013,177.7142857,577.2857143,3031.751429,357,1685.714286,4636.885714,1.142857143,3.428571429,857.1428571,11.85714286,10.28571429,534.6371429,0.8,0.957142857,457.8285714,950561,198458,15653,1164671,0.495664196,1.447373795,0.002943811,0.008831433,0.000821814,177.586,355.149,0.253,1.201,0.683,461.2
68,4,Haryana,2014,182.4285714,569.8571429,2861.645714,375.4285714,1493.857143,3815.765714,1.285714286,2.571428571,857.1428571,9.142857143,5.857142857,180.0185714,0.142857143,0.285714286,285.7142857,1013284,253665,36198,1303151,0.43729172,1.146342322,0.001973239,0.0044946,0.000219249,182.326,373.456,0.407,0.806,0.401,305.5
69,4,Haryana,2015,193.3,592,2847.07,367.9428571,1621.571429,4310.851429,0.871428571,2.571428571,1151.928571,6.142857143,3.857142857,529.8728571,0.642857143,0.785714286,573.5914286,1037102,290591,19699,1347388,0.439368615,1.203492556,0.001908454,0.002862682,0.000583139,189.143,371.143,0.429,0.857,0,435.3
70,4,Haryana,2016,197.8857143,636.1428571,2947.76,366.2871429,1769.142857,4759.575714,0.885714286,3.714285714,3542.562857,5.3,6.628571429,1029.111429,0.657142857,0.814285714,510.9628571,1008203,291837,42813,1342848,0.47372663,1.317455778,0.002765976,0.004936204,0.000606387,197.714,365.286,0.571,1.286,0,398.7
71,4,Haryana,2017,203.1428571,697.1428571,3135.685714,361.5,1751.857143,4759.321429,0.914285714,2.714285714,1126.374286,4.571428571,5.2,1639.857143,0.471428571,0.528571429,446.4285714,1049270,280270,46210,1375751,0.506736217,1.273382424,0.001972948,0.003779754,0.000384206,203,360.429,0.286,2.286,0,421.6
303,18,Himachal Pradesh,2000,8.15,12.49,1422.678,36.268,33.433,986.546,29.805,68.365,2414.295,0.138,0.086,427.153,0.014,0.008,88.889,24418,6540,4594,35552,0.351316382,0.940397165,1.922957921,0.002418992,0.000225023,5.155,6.696,2.47,0.011,0.002,1068.4
304,18,Himachal Pradesh,2001,8.059,13.644,1436.783,36.652,63.706,1745.961,30.13,76.821,2725.128,0.114,0.1,562.529,0.013,0.008,266.666,27503,7043,5610,40156,0.339774878,1.586462795,1.91306405,0.002490288,0.000199223,5.034,6.769,2.564,0.012,0.001,991.8
305,18,Himachal Pradesh,2002,8.281,8.568,1038.956,35.945,49.557,1365.873,29.981,48.335,1646.19,0.136,0.1,514.858,0.019,0.008,57.143,25645,7916,6160,39721,0.215704539,1.2476272,1.216862617,0.00251756,0.000201405,5.029,7.311,2.765,0.009,0.001,990.4
306,18,Himachal Pradesh,2003,8.135,12.063,1295.149,36.337,49.694,1353.678,29.855,72.958,2655.134,0.133,0.091,510.138,0.01,0.004,133.333,30909,8706,7193,46808,0.257712357,1.061656127,1.558665185,0.001944112,8.55E-05,4.959,7.068,2.39,0.009,0.001,1034.5
307,18,Himachal Pradesh,2004,7.952,10.912,1313.647,36.775,68.744,1820.787,29.788,63.63,2230.725,0,0,0,0,0,0,30694,8528,7031,46253,0.235919832,1.486260351,1.37569455,0,0,4.947,7.098,2.506,0.006,0.001,878.5
308,18,Himachal Pradesh,2005,7.937,11.214,1248.036,35.846,36.589,1111.701,29.537,54.306,1976.109,0.134,0.072,338.054,0.007,0.003,150,30375,9736,7862,47973,0.233756488,0.762699852,1.132011757,0.001500844,6.25E-05,4.823,7.087,2.669,0.01,0,1248.5
309,18,Himachal Pradesh,2006,6.922,12.348,1577.495,36.225,59.65,1619.187,29.904,69.538,2430.112,0.132,0.102,604.404,0.011,0.009,355,30794,10225,7962,48981,0.252097752,1.217819154,1.41969335,0.00208244,0.000183745,5.031,7.104,2.641,0.011,0.001,1218.4
310,18,Himachal Pradesh,2007,7.856,12.146,1519.825,36.659,50.429,1410.71,30.017,68.262,2387.568,0.147,0.137,608.845,0.01,0.009,275,32336,8911,8711,49958,0.243124224,1.009427919,1.366387766,0.002742304,0.000180151,5.087,7.387,2.883,0.012,0.001,1034.5
311,18,Himachal Pradesh,2008,7.772,11.829,1343.197,35.997,38.119,1100.75,29.773,67.665,2396.672,0.073,0.03,182.857,0.008,0.007,275,35463,10702,11198,57363,0.206213064,0.664522427,1.179593118,0.000522985,0.00012203,5.037,7.4,2.799,0.007,0.001,1114.2
312,18,Himachal Pradesh,2009,7.619,10.578,1235.482,35.045,32.419,950.791,29.021,53.024,2117.895,0.061,0.031,225.389,0.021,0.013,247.143,31319,10899,11019,53237,0.198696395,0.608956177,0.995999023,0.000582302,0.000244191,4.948,7.158,2.541,0.007,0,956.5
313,18,Himachal Pradesh,2010,7.544,11.024,1294.571,34.695,53.471,1531.014,28.167,64.154,2571.699,0.063,0.057,471.655,0.006,0.005,266.667,32593,10728,11812,55133,0.199952841,0.969854715,1.163622513,0.001033864,9.07E-05,4.99,7.708,2.649,0.005,0,1259.4
314,18,Himachal Pradesh,2011,7.506,10.864,1276.044,34.518,50.678,1447.1,29.025,61.271,2474.62,0.062,0.061,452.781,0.011,0.011,300,32802,9701,8922,51425,0.211259115,0.985473991,1.191463296,0.001186193,0.000213904,4.955,7.776,3.101,0.004,0.001,1108.3
315,18,Himachal Pradesh,2012,7.539,11.127,1307.554,35.014,65.653,1905.854,27.598,60.508,2547.738,0.045,0.041,543.687,0.003,0.002,200,33718,6820,7128,47666,0.233436831,1.377354928,1.269416355,0.000860152,4.20E-05,4.896,8.454,2.854,0.004,0,951.6
316,18,Himachal Pradesh,2013,7.311,10.691,1396.907,41.568,32.428,808.357,29.197,59.428,2386.833,0.048,0.044,569.798,0.005,0.003,150,33306,8261,8593,50160,0.213137959,0.646491228,1.18476874,0.000877193,5.98E-05,4.563,7.896,3.603,0.005,0,1211.9
317,18,Himachal Pradesh,2014,7.238,11.636,1515.64,34.554,63.922,1880,28.919,50.371,2024.64,0.039,0.035,549.126,0.004,0.002,150,35037,8513,9505,53055,0.219319574,1.204825181,0.949410989,0.000659693,3.77E-05,3.794,8.479,3.181,0.003,0,1008.7
318,18,Himachal Pradesh,2015,7.161,11.466,1448.306,34.269,60.23,1661.461,28.082,70.853,2953.834,0.036,0.036,600,0.004,0.003,200,36266,10736,10577,57579,0.199135101,1.046041091,1.230535438,0.000625228,5.21E-05,5.41,7.927,3.12,0.004,0.001,1210.5
319,18,Himachal Pradesh,2016,7.084,10.356,1345.463,32.59,33.131,1045.244,26.258,48.345,2127.295,0.045,0.02,216.135,0.005,0.003,325.83,34559,10651,11282,56492,0.183317992,0.586472421,0.85578489,0.000354032,5.31E-05,6.796,8.621,3.114,0.006,0,921.5
320,18,Himachal Pradesh,2017,7.161,11.478,1406.924,34.268,60.359,1647.225,28.082,71.112,2930.708,0.034,0.038,720.081,0.003,0.004,370.714,36601,9771,11180,57551,0.199440496,1.048791507,1.235634481,0.000660284,6.95E-05,4.775,0,0.012,0.077,16.192,1182.2
252,15,Jharkhand,2003,237.5383333,319.4383333,1458.683333,10.04666667,13.36166667,1308.588333,14.93,22.73166667,1402.266667,2.525,2.143333333,741.6816667,0,0,0,67758,42365,4543,114666,2.785815615,0.11652684,0.198242432,0.018691969,0,7.929,7.878,0.243,0.044,0,1245
253,15,Jharkhand,2004,177.9266667,251.6266667,1308.756667,9.65,12.125,1228.646667,15.34,22.26166667,1398.761667,2.935,2.301666667,809.385,0,0,0,76166,42962,4379,123507,2.037347411,0.098172573,0.180246194,0.018635921,0,5.446,7.42,0.261,0.082,0,1136.6
254,15,Jharkhand,2005,183.42,153.51,782.7116667,8.39,8.541666667,955.2866667,12.46,12.9,1027.711667,2.393333333,1.6,680.1933333,0,0,0,86211,41061,7178,134450,1.141762737,0.063530433,0.095946448,0.011900335,0,7.258,6.945,0.332,0.028,0,960.4
255,15,Jharkhand,2006,189.9166667,325.3983333,1878.325,20.73666667,27.32166667,1264.791667,12.615,19.34166667,1412.375,2.371666667,1.74,736.6066667,0,0,0,92129,42443,4255,138827,2.343912447,0.196803696,0.139322082,0.012533585,0,5.6,8.558,0.147,0,0,1459.5
256,15,Jharkhand,2007,199.77,367.655,1852.43,9.136666667,11.42333333,1327.79,12.72333333,15.64166667,1288.21,2.486666667,1.991666667,937.5316667,0,0,0,89407,45829,9766,145002,2.535516751,0.078780523,0.107872075,0.013735443,0,5.642,7.618,0.342,0.113,0.003,1437.3
257,15,Jharkhand,2008,199.495,374.1533333,2209.26,9.766666667,13.31833333,1371.678333,12.15,12.87166667,1015.595,2.838333333,2.066666667,814.125,0,0,0,88587,45948,12736,147271,2.540577122,0.090434188,0.087401231,0.014033086,0,4.415,8.36,0.285,0.138,0,1325.3
258,15,Jharkhand,2009,162.2183333,146.7533333,841.72,8.753333333,10.27333333,1241.81,10.07666667,9.015,809.9233333,2.525,1.843333333,797.3383333,0,0,0,94032,53842,19488,167362,0.876861733,0.061383906,0.053865274,0.011014049,0,3.735,7.403,0.33,0.32,0,996.1
259,15,Jharkhand,2010,139.5316667,126.54,898.0533333,8.27,9.028333333,1063.758333,10.195,9.395,884.3233333,2.578333333,1.715,627.7083333,0,0,0,79079,38105,9010,126194,1.00274181,0.071543285,0.074448864,0.013590187,0,4.542,7.372,0.353,0.162,0,697.1
260,15,Jharkhand,2011,163.7833333,344.08,2205.143333,7.991666667,12.28,1536.288333,10.97833333,15.36,1353.876667,2.343333333,2.171666667,884.7283333,0,0,0,118006,42008,11334,171347,2.008088849,0.071667435,0.089642655,0.012674086,0,4.938,7.09,0.385,0.118,0,1374.7
261,15,Jharkhand,2012,181.8466667,355.6233333,1948.07,11.555,21.42833333,1767.303333,15.505,19.59,1338.101667,5.265,5.318333333,1035.643333,0,0,0,104859,30201,3608,138668,2.564566687,0.154529764,0.14127268,0.038352997,0,11.693,11.098,0.153,0.195,0,1065
262,15,Jharkhand,2013,180.94,374.2766667,2107.56,12.255,17.70166667,1622.333333,13.84833333,22.73166667,1646.868333,6.335,6.536666667,1209.188333,0,0,0,82475,17312,3688,103475,3.617073367,0.171071918,0.219682693,0.063171458,0,9.605,10.835,0.64,0.437,0.003,1253.6
263,15,Jharkhand,2014,164.8333333,348.195,2072.993333,14.54166667,23.175,1476.965,17.75833333,40.10333333,1955.361667,4.616666667,3.68,946.0683333,0,0,0,91800,19583,3243,114628,3.037608612,0.202175734,0.349856347,0.032103849,0,8.318,9.653,0.47,0.218,0,1156.6
264,15,Jharkhand,2015,193.75,190.565,977.925,11.84166667,18.95333333,1481.85,19.78833333,19.18666667,1071.031667,6.028333333,5.08,880.605,0,0,0,122841,41005,5412,169258,1.125884744,0.111978951,0.113357517,0.030013352,0,7.848,11.435,0.33,1.293,0,1081.8
265,15,Jharkhand,2016,223.6783333,462.505,1962.795,18.685,37.81,2041.548333,20.78,45.12166667,2035.361667,8.676666667,9.718333333,1087.821667,0,0,0,114503,31928,2495,148925,3.105623636,0.253886184,0.302982486,0.065256561,0,8.508,17.14,0.373,0.173,0.102,1264
266,15,Jharkhand,2017,289.2383333,570.2083333,2006.028333,0,0,0,49.11666667,99.455,2045.296667,38.78,47.63333333,1245.763333,5.378333333,5.971666667,981.7966667,92533,70608,14644,177788,3.207237459,0,0.559402209,0.267922094,0.033588694,8.578,0.005,0,0.009,21.362,1165.8
72,5,Karnataka,2000,78.07368421,202.4210526,2413.358421,14.01578947,13.15789474,389.2715789,35.20526316,112.3684211,2838.507895,19.44210526,12.57894737,389.0410526,55.96842105,56.89473684,998.0005263,731988,383502,232866,1348356,0.150124339,0.009758472,0.083337354,0.0093291,0.042195634,56.109,5.948,16.739,2.057,11.844,5270.9
73,5,Karnataka,2001,74.61631579,170.2136842,2154.023158,13.71,10.46473684,385.0989474,24.07894737,62.40210526,2438.698421,25.24789474,14.82315789,510.7363158,44.95368421,30.80842105,851.9505263,670681,360447,218264,1249392,0.136237213,0.008375863,0.049945978,0.011864297,0.024658731,52.07,6.093,12.218,2.751,8.948,4635.9
74,5,Karnataka,2002,60.77842105,125.7931579,1994.035789,12.99315789,7.776842105,255.8657895,34.18684211,70.68210526,2142.032632,25.25315789,13.25736842,415.7357895,44.41842105,28.36894737,760.1952632,601000,303573,195160,1099733,0.114385181,0.007071573,0.06427206,0.012055079,0.025796214,38.219,5.093,13.258,2.712,8.564,4079.4
75,5,Karnataka,2003,56.52210526,134.2321053,2233.825789,12.21,5.651578947,219.4373684,32.53631579,63.68105263,2152.98,26.81789474,9.005263158,294.23,43.01368421,22.83,733.8410526,493173,240178,186442,919793,0.145937298,0.006144403,0.069234113,0.009790532,0.024820802,35.439,4.992,11.233,3.318,8.546,4308.2
76,5,Karnataka,2004,68.85157895,195.0642105,2622.312105,12.73684211,10.85736842,405.9963158,44.75684211,132.0715789,2788.63,22.00631579,12.15631579,487.3652632,50.97736842,36.00631579,901.5031579,655986,363974,273272,1293232,0.150834661,0.00839553,0.102125202,0.00939995,0.027842116,48.624,6.265,16.746,3.659,9.933,4845.3
77,5,Karnataka,2005,78.16684211,210.4878947,2537.885789,13.29526316,11.91421053,422.1821053,49.25578947,147.7126316,3137.571053,22.01947368,12.52631579,562.0557895,54.74157895,31.36263158,791.5952632,754440,435142,335344,1524926,0.138031547,0.007812976,0.096865442,0.008214376,0.020566658,58.767,6.814,19.809,3.523,10.866,5597.7
78,5,Karnataka,2006,73.45684211,191.8689474,2370.127368,14.18421053,11.77789474,384.6031579,50.55473684,139.0284211,2637.473158,34.25368421,15.70947368,432.0078947,40.18684211,17.22,585.4126316,756163,438370,291306,1485839,0.129131721,0.007926764,0.093568967,0.010572797,0.011589412,53.974,7.602,19.182,4.967,8.876,5518.4
79,5,Karnataka,2007,74.54105263,203.6078947,2547.826316,14.50421053,14.75789474,531.4257895,58.56947368,172.4231579,3023.666842,31.84157895,19.18,510.41,47.80052632,36.40578947,857.3563158,790402,386789,330203,1507394,0.135072778,0.009790337,0.11438493,0.012723946,0.024151476,54.313,7.469,23.477,5.235,10.834,5928.1
80,5,Karnataka,2008,79.68368421,212.1773684,2473.794737,8.194736842,9.156315789,959.0005263,56.22684211,155.5947368,2942.877895,38.22052632,20.89421053,504.4736842,44.75315789,20.95105263,745.3863158,864136,558830,408914,1831880,0.115824928,0.004998316,0.084937188,0.011405884,0.011436913,59.446,7.532,22.678,6.538,9.863,5059.4
81,5,Karnataka,2009,78.23631579,203.9894737,2421.660526,14.91789474,13.88842105,458.7131579,65.29052632,153.9473684,2455.287895,51.17842105,29.31526316,467.3968421,43.03052632,24.07157895,802.0284211,962895,629855,465726,2058476,0.099097329,0.006746943,0.07478706,0.014241246,0.011693884,59.793,8.408,25.482,6.849,12.586,5933.9
82,5,Karnataka,2010,81.02526316,226.1247368,2581.052632,13.40789474,14.68736842,569.5731579,67.77421053,233.9142105,3417.563684,50.48421053,32.05052632,609.6884211,44.61315789,39.03210526,997.5778947,1032721,701761,398885,2133367,0.105994298,0.006884595,0.109645556,0.015023447,0.018296011,62.128,7.597,26.299,6.36,11.168,5779.7
83,5,Karnataka,2011,74.53526316,208.1978947,2571.552105,11.86736842,10.17421053,456.9268421,71.04105263,215.0436842,3085.442105,42.24157895,19.73578947,387.9142105,35.59631579,24.70157895,706.6557895,1103569,789404,332854,2225827,0.093537321,0.00457098,0.096612937,0.008866722,0.011097708,55.792,6.636,27.329,6.368,9.729,5651.2
84,5,Karnataka,2012,67.31263158,177.0736842,2390.384737,11.85684211,9.414736842,396.2036842,69.56157895,182.9468421,2938.783684,51.00421053,30.59789474,508.72,30.99263158,20.8,733.6442105,891696,389641,249870,1531207,0.115643204,0.006148572,0.119478844,0.01998286,0.013584055,48.361,6.543,24.767,6.236,10.831,1461.6
85,5,Karnataka,2013,70.52894737,213.2931579,2805.840526,11.00526316,11.05473684,471.7547368,72.48421053,229.2836842,3161.820526,49.77684211,37.12157895,655.9563158,34.47105263,29.75684211,978.8315789,945104,442196,253396,1640696,0.130001632,0.006737834,0.139747817,0.022625507,0.018136719,52.979,6.152,26.372,6.771,10.897,6063.3
86,5,Karnataka,2014,69.81842105,211.9873684,2799.723684,10.40157895,13.68947368,584.3894737,70.37263158,221.7689474,3199.904211,49.42210526,32.80684211,638.9563158,34.41631579,26.40842105,878.0836842,1001591,498067,332316,1831974,0.115715271,0.007472526,0.121054637,0.017907919,0.014415282,53.082,6.337,23.709,7.326,10.299,5625.4
87,5,Karnataka,2015,58.42526316,158.9805263,2508.338947,9.150526316,6.79,411.5610526,64.22684211,174.2368421,2824.374211,74.75947368,29.07736842,369.9789474,30.00473684,20.77842105,832.5847368,981619,531405,266725,1779749,0.089327499,0.003815145,0.097899671,0.016337904,0.011674917,41.699,5.249,18.791,8.843,8.791,4770.4
88,5,Karnataka,2016,54.44947368,151.2747368,2456.614737,8.855263158,9.023157895,407.4857895,72.11631579,174.4363158,2614.821053,52.78631579,31.18736842,431.2231579,35.03789474,22.03789474,819.9510526,876136,510727,241235,1628100,0.092914893,0.00554214,0.107141033,0.019155684,0.013535959,37.858,4.982,21.349,7.356,9.376,3932
89,5,Karnataka,2017,52.26052632,153.0268421,2772.416842,10.17631579,11.53052632,576.6015789,68.79105263,295.2984211,4315.166842,66.59,51.36157895,694.19,29.72894737,33.49105263,1211.136842,876836,459297,257778,1593911,0.096007144,0.007234109,0.185266568,0.032223618,0.021011871,36.467,6.293,20.85,8.249,9.104,4748.9
321,19,Kerala,2000,34.746,75.133,2133.805,0,0,0,0,0,0,0,0,0,0.368,0.273,74.185,73756,37600,61849,173205,0.43378078,0,0,0,0.001576167,20.804,0,0,0,0,2412.6
322,19,Kerala,2001,32.237,70.351,2130.136,0,0,0,0,0,0,0,0,0,0.244,0.181,74.18,76417,37237,63471,177126,0.397180538,0,0,0,0.001021871,18.4,0,0,0,0,2931.1
323,19,Kerala,2002,31.053,68.885,2241.219,0,0,0,0,0,0,0,0,0,0.242,0.18,74.38,86659,40212,77777,204648,0.336602361,0,0,0,0.000879559,18.157,0,0,0,0,2507.4
324,19,Kerala,2003,28.734,57.005,2069.366,0,0,0,0,0,0,0,0,0,0.269,0.199,73.978,85419,38935,67737,192091,0.29676039,0,0,0,0.001035967,16.984,0,0,0,0,2394.9
325,19,Kerala,2004,28.999,66.712,2282.176,0,0,0,0,0,0,0,0,0,0.135,0.1,74.074,88252,41783,72488,202523,0.329404561,0,0,0,0.000493771,18.359,0,0,0,0,2886.1
326,19,Kerala,2005,27.574,62.998,2248.259,0,0,0,0,0,0,0,0,0,0.33,0.244,73.939,82485,44243,75726,202454,0.311171921,0,0,0,0.001205212,15.966,0,0,0,0,3031.1
327,19,Kerala,2006,26.354,64.158,2396.895,0,0,0,0,0,0,0,0,0,0.281,0.208,74.021,92383,46648,74569,213600,0.300365169,0,0,0,0.000973783,17.307,0,0,0,0,3420.6
328,19,Kerala,2007,22.894,52.849,2280.047,0,0,0,0,0,0,0,0,0,0.291,0.215,73.883,93235,42723,72304,208262,0.253762088,0,0,0,0.001032353,15.441,0,0,0,0,3489.6
329,19,Kerala,2008,23.428,59.023,2434.312,0,0,0,0,0,0,0,0,0,0.173,0.128,73.988,111734,55015,94148,260897,0.226231041,0,0,0,0.000490615,16.902,0,0,0,0,2524.5
330,19,Kerala,2009,23.402,59.833,2423.952,0,0,0,0,0,0,0,0,0,0.134,0.099,73.881,114760,58177,94784,267724,0.223487622,0,0,0,0.000369784,16.861,0,0,0,0,2810.6
331,19,Kerala,2010,21.32,52.274,2368.275,0,0,0,0,0,0,0,0,0,0.15,0.187,124.667,117682,69000,96857,283539,0.184362645,0,0,0,0.000659521,15.05,0,0,0,0,3131.8
332,19,Kerala,2011,20.817,56.901,2614.356,0,0,0,0.007,0.027,385.714,0,0,0,0.171,0.215,125.731,135112,72439,99629,307180,0.185236669,0,8.79E-05,0,0.000699915,15.325,0,0,0,0,3035.1
333,19,Kerala,2012,19.728,50.831,2495.019,0,0,0,0,0,0,0,0,0,0.078,0.098,125.641,123143,62980,91054,277177,0.183388232,0,0,0,0.000353565,14.694,0,0,0,0,2151.1
334,19,Kerala,2013,19.961,56.434,2704.681,0,0,0,0.005,0.007,140,0,0,0,0.071,0.087,122.535,124364,55837,86731,266932,0.21141714,0,2.62E-05,0,0.000325926,15.404,0,0,0,0,3255.4
335,19,Kerala,2014,19.817,56.209,2681.639,0,0,0,0.006,0.007,100,0,0,0,0.048,0.069,143.75,104543,43132,61821,209496,0.268305839,0,3.34E-05,0,0.000329362,15.07,0,0,0,0,3046.4
336,19,Kerala,2015,19.687,54.929,2656.716,0,0,0,0.006,0.007,320,0,0,0,0.045,0.062,137.778,110998,41094,76533,228625,0.240258065,0,3.06E-05,0,0.000271186,15.051,0,0,0,0,2600.6
337,19,Kerala,2016,17.139,43.647,2527.195,0,0,200,0.006,0.006,621.47,0,0,0,0.036,0.05,141.061,78580,43192,58644,180416,0.24192422,0,3.33E-05,0,0.000277137,13.109,0,0,0,0,1870.9
